id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
789,2476235,,2019-01-02T17:51:00,1,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.80817,-117.166,6,6,Clairemont Mesa,,Web,,"2 cars, white Geo Metro and Black Camaro RS parked on street for several weeks without moving, owner does not live on this street but parks vehicles to store on this street frequently.",no
790,2476236,,2019-01-02T17:53:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.69376,-117.131,8,2,Barrio Logan,,Mobile,,5 Axle commercial tanker parked >5hrs in front of 4 residences,no
791,2476237,2476236,2019-01-02T17:55:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.69376,-117.131,8,2,Barrio Logan,,Mobile,,,no
792,2476238,2447009,2019-01-02T17:59:00,16,Street Light Out,TSW,2019-01-18T00:00:00,Closed,32.82295,-117.085,7,47,Tierrasanta,,Mobile,,Corner of Rueda and Clairemont Mesa in Tierrasanta.,no
793,2476239,,2019-01-02T18:01:00,2,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.92934,-117.095,5,9,Miramar Ranch North,,Web,,Trash was not picked up,no
794,2476240,2476097,2019-01-02T18:01:00,1,Traffic Signal On Flash,TSW,2019-01-03T00:00:00,Closed,32.74829,-117.16,3,42,Uptown,,Mobile,,Lights flashing red all 4 ways,no
795,2476241,,2019-01-02T18:04:00,6,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.82728,-117.114,7,47,Tierrasanta,,Web,,"Car hasn't moved in 6-8 weeks. Request marking tires next time in neighborhood and check back when able. Hate to report it but it can be challenging to find parking here, especially with all the new crosswalks. Thanks.",no
797,2476243,,2019-01-02T18:13:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.80138,-117.251,2,27,Pacific Beach,,Web,,Large white Ford pickup has an old white trailer with expired Arizona plates: 49917-A. These two items have been parked for weeks on Dawes St.,no
798,2476244,,2019-01-02T18:13:00,124,Graffiti Removal,TSW,2019-05-06T00:00:00,Closed,32.82867,-117.193,6,6,Clairemont Mesa,,Web,,This appeared in the past 48 hours on our condo sidewalk - Chateau Townhomes at the corner of Chateau Drive and Genesee in Clairemont. We will remove it but wanted you to see it to see if it related to other tags done on Genesee over the past several weeks.,no
799,2476245,,2019-01-02T18:23:00,76,Graffiti Removal - Code Enforcement,TSW,2019-03-19T00:00:00,Closed,32.75619,-117.13,3,28,North Park,,Mobile,,,no
800,2476246,,2019-01-02T18:25:00,,Graffiti Removal,TSW,,Referred,32.75657,-117.13,3,28,North Park,,Mobile,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,,no
801,2476247,2476245,2019-01-02T18:26:00,76,Graffiti Removal,TSW,2019-03-19T00:00:00,Closed,32.75626,-117.13,3,28,North Park,,Mobile,,,no
802,2476248,,2019-01-02T18:28:00,2,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.97637,-117.085,5,3,Carmel Mountain Ranch,,Mobile,,Missed collection,no
803,2476249,,2019-01-02T18:29:00,5,Graffiti Removal,TSW,2019-01-07T00:00:00,Closed,32.75691,-117.13,3,28,North Park,,Mobile,,,no
805,2476251,,2019-01-02T18:41:00,22,72 Hour Violation,Parking,2019-01-24T00:00:00,Closed,32.57022,-117.049,8,25,Otay Mesa-Nestor,,Web,,Veh has been parked in same location for over a week,no
806,2476252,,2019-01-02T18:44:00,1,Traffic Signal Timing Issue,TSW,2019-01-03T00:00:00,Closed,32.70888,-117.164,3,4,Downtown,,Mobile,,Pedestrian alert button does not work. No audio. we,no
807,2476253,,2019-01-02T18:45:00,49,Street Light Out,TSW,2019-02-20T00:00:00,Closed,32.70071,-117.06,4,11,Encanto Neighborhoods,MARTIN L KING CP,Mobile,,Light out closet to the playground,no
808,2476254,,2019-01-02T18:48:00,,Engineering - Signage Evaluation,TSW,2019-05-13T00:00:00,Referred,32.79483,-117.237,2,27,Pacific Beach,,Mobile,,Missing school sign. Southbound Jewel must be present in the block north of Crown Point Elementaryt,no
809,2476255,,2019-01-02T18:57:00,20,72 Hour Violation,Parking,2019-01-22T00:00:00,Closed,32.74726,-117.13,3,28,North Park,,Web,,OLD CHEVY PICK UP WITH FOR SALE SIGN PARKED IN FRONT OF A HOUSE TEAR DOWN/REMODEL. HASN'T MOVED IN OVER A MONTH.,no
810,2476256,,2019-01-02T19:05:00,20,72 Hour Violation,Parking,2019-01-22T00:00:00,Closed,32.74027,-117.122,3,28,North Park,,Web,,abandoned honda pilot suv with out of state plates hasn't moved in at least two weeks,no
811,2476257,,2019-01-02T19:12:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.80928,-117.261,2,27,Pacific Beach,,Web,,"Left on the street, hasn't moved since December 20th or so, since before the holidays. Plates are expired, Aug 2018. Been left to where it takes up multiple parking spots on our busy street.",no
812,2476258,,2019-01-02T19:14:00,37,Graffiti Removal,TSW,2019-02-08T00:00:00,Closed,32.71045,-117.156,3,4,Downtown,,Mobile,,10th and island. On island eastbound,no
813,2476259,2471771,2019-01-02T19:16:00,0,Pothole,TSW,2019-01-02T00:00:00,Closed,32.91692,-117.115,5,34,Scripps Miramar Ranch,,Mobile,,Mira Mesa Blvd e/b #3 lane just east of I-15 overpass access cover has sunk enough that a significant bump happens when driving over it at almost any speed.,no
815,2476261,,2019-01-02T19:29:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.79848,-117.088,7,20,Navajo,,Mobile,,Car does not move for periods of 48-72+ hours and has been leaking oil all over the street for months. This was previously reported via this app and nothing was done about it.,no
817,2476263,,2019-01-02T19:45:00,,Street Light Out,TSW,,Referred,32.78004,-117.099,7,20,Navajo,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,Across road from Grotto climbing and yoga,no
818,2476264,,2019-01-02T19:46:00,,,Storm Water Code Enforcement,,Referred,32.91942,-117.182,6,15,Mira Mesa,,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,,no
819,2476265,,2019-01-02T19:49:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.86085,-117.252,1,10,La Jolla,,Mobile,,A beige lexus Suv with no license plate has been parked across the street from my house for over two weeks. I live on the corner of Calle Corta and Avenida de las Ondas. Its on Ondas 8445,no
820,2476266,,2019-01-02T19:59:00,36,72 Hour Violation,Parking,2019-02-07T00:00:00,Closed,32.77502,-117.06,9,38,College Area,,Mobile,,Car parked in front of house for over a week and hasn't moved,no
821,2476267,,2019-01-02T20:06:00,1,Traffic Signal Light Out,TSW,2019-01-03T00:00:00,Closed,32.84727,-117.268,1,10,La Jolla,,Mobile,,Torrey pines and prospect,no
823,2476269,,2019-01-02T20:25:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.96415,-117.114,5,29,Rancho Penasquitos,,Mobile,,Vehicle abandoned for over 5 mos,no
825,2476271,,2019-01-02T20:36:00,0,Oversized Vehicle Complaints,Parking,2019-01-02T00:00:00,Closed,32.54873,-117.05,8,33,San Ysidro,,Mobile,,Commercial truck parks overnight,no
826,2476272,,2019-01-02T20:40:00,0,Oversized Vehicle Complaints,Parking,2019-01-02T00:00:00,Closed,32.54873,-117.05,8,33,San Ysidro,,Mobile,,Commercial trucks parks overnight,no
827,2476273,2471037,2019-01-02T20:44:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.81186,-117.266,1,10,La Jolla,,Web,,Car has been abandoned left on the street for at least 2 weeks,no
828,2476274,,2019-01-02T20:47:00,,Sidewalk Repair Issue,TSW,,Referred,32.79699,-117.093,7,20,Navajo,,Mobile,This report has been referred to ADA compliance at adacompliance@sandiego.gov,Sidewalk not in compliance with ADA requirements. Sidewalk on the right hand side of greenbrier heading towards mission gorge has an abrupt stop in the sidewalk for drainage. Sidewalk needs ramps or street painted appropriately so you can use adjacent driveways and use the street.,no
829,2476275,2422103,2019-01-02T20:52:00,217,Illegal Dumping,ESD Complaint/Report,2019-08-07T00:00:00,Closed,32.79682,-117.094,7,20,Navajo,,Mobile,,"Illegal dumping at mission gorge/greenbrier intersection. Large pieces of concrete, safety cone, etc.",no
830,2476276,,2019-01-02T20:53:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.80451,-117.237,2,27,Pacific Beach,,Mobile,,Black Range Rover blocking garages,no
833,2476280,,2019-01-02T20:56:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.74496,-117.163,3,42,Uptown,,Web,,The car has been parked in the same space for over two weeks.,no
834,2476282,,2019-01-02T21:01:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.78466,-117.173,7,12,Linda Vista,,Web,,Car unmoved for 5 days outside of my house.,no
835,2476283,2467222,2019-01-02T21:05:00,63,Street Light Out,TSW,2019-03-07T00:00:00,Closed,32.76847,-117.074,9,38,College Area,,Mobile,,Street light out,no
836,2476284,,2019-01-02T21:19:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,32.74376,-117.252,2,23,Ocean Beach,,Web,,72 hour violation AND parked more than 18 from curb,no
837,2476285,,2019-01-02T21:24:00,34,72 Hour Violation,Parking,2019-02-05T00:00:00,Closed,32.74718,-117.13,3,28,North Park,,Web,,"Vehicle had exceeded 72 hour violation and has not been moved in 2-3 weeks. Car is also selfishly taken up space not leaving enough for a second vehicle to park. Car is visibly full of trash bags, clothing, etc.",no
838,2476286,,2019-01-02T21:40:00,126,Illegal Dumping,ESD Complaint/Report,2019-05-09T00:00:00,Closed,32.54812,-117.052,8,33,San Ysidro,,Web,,Abandoned buckets of dirt on street,no
839,2476287,,2019-01-02T21:53:00,2,72 Hour Violation,Parking,2019-01-04T00:00:00,Closed,32.86862,-117.219,1,99,University,,Web,,Red Volvo station wagon with front bumper falling off has been parked there for over 4 months. The owner is a hoarder. The junk in her yard I can do nothing about. Please do not allow the hoarding to move to the public street.,no
840,2476288,,2019-01-02T21:57:00,0,Parking Zone Violation,Parking,2019-01-03T00:00:00,Closed,33.03612,-117.071,5,31,Rancho Bernardo,,Mobile,,Grey Nissan Maxima License BEL8624 parallel parked in wrong direction along street curb,no
842,2476290,,2019-01-02T22:10:00,13,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.80461,-117.197,2,6,Clairemont Mesa,,Mobile,,White Chevy Van,no
844,2476292,,2019-01-02T22:23:00,7,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.71149,-117.142,8,37,Southeastern San Diego,,Web,,Car has been parked for 6 days. Owner tried to start and starter does not work.,no
845,2476293,,2019-01-02T22:28:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.74421,-117.179,3,42,Uptown,,Web,,Car parked in same spot for at least 3 weeks,no
846,2476294,,2019-01-02T22:30:00,20,72 Hour Violation,Parking,2019-01-23T00:00:00,Closed,32.71239,-117.07,4,11,Encanto Neighborhoods,,Web,,"Good day officer,A faded gold Cadillac, lic plate# 7EAK935. Said vehicle is been parked in front of my house 719 59th st., SD CA 92114.It has been parked in the same spot for well over 72hrs( 2-2 months. Please help Thank youRebecca Castro",no
847,2476295,,2019-01-02T22:34:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.74421,-117.179,3,42,Uptown,,Web,,Car parked in the same spot for more than 3 weeks.,no
848,2476296,,2019-01-02T22:34:00,398,Illegal Dumping,ESD Complaint/Report,,In Process,32.71509,-117.133,3,8,Greater Golden Hill,,Mobile,,Mattresses dumped near alley by e st and 28th,no
849,2476297,,2019-01-02T22:48:00,362,Street Sweeping,TSW,2019-12-30T00:00:00,Closed,32.69556,-117.059,4,11,Encanto Neighborhoods,,Phone,,GLASS IN THE ST AT THE CORNER SIZE: ABOUT THE LENGTH OF A CAR PER CALLER,no
850,2476298,,2019-01-02T22:55:00,5,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.70335,-117.141,8,37,Southeastern San Diego,,Mobile,,Vehicle parked for over a month unmoved.,no
851,2476299,,2019-01-02T23:13:00,14,Pothole,TSW,2019-01-16T00:00:00,Closed,32.66618,-117.057,4,44,Skyline-Paradise Hills,,Phone,,6 POTHOLES,no
852,2476300,,2019-01-02T23:16:00,398,Evaluate for Resurfacing,TSW,,In Process,32.68074,-117.056,4,44,Skyline-Paradise Hills,,Phone,,BADLY DAMAGED STREET,no
853,2476301,,2019-01-02T23:20:00,12,Palm Frond Cleanup,TSW,2019-01-15T00:00:00,Closed,32.8328,-117.281,1,10,La Jolla,,Phone,,PICKUP PALM FRONDS,no
855,2476303,,2019-01-02T23:42:00,0,Street Sweeping,TSW,2019-01-03T00:00:00,Closed,32.78553,-117.152,7,35,Serra Mesa,,Mobile,,Fallen rocks and debris within travel way.,no
858,2476306,,2019-01-03T02:30:00,28,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.75647,-117.15,3,42,Uptown,,Web,,this vehicle has not moved from this location since before 12/24/18.,no
859,2476307,,2019-01-03T03:59:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.95325,-117.147,6,29,Rancho Penasquitos,,Web,,"Recycling was not picked up on Wednesday, January 2. Container was left out night prior to pick up and is in compliance with recycling guidelines.",no
860,2476308,,2019-01-03T04:20:00,397,Illegal Dumping,ESD Complaint/Report,,In Process,32.75136,-117.243,2,23,Ocean Beach,,Mobile,,Someone left a couch on the sidewalk in front of my house,no
861,2476309,,2019-01-03T05:03:00,5,Graffiti Removal,TSW,2019-01-08T00:00:00,Closed,32.82483,-117.183,6,6,Clairemont Mesa,,Mobile,,,no
862,2476310,2470989,2019-01-03T05:12:00,28,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.72888,-117.09,4,57,Mid-City:Eastern Area,,Web,,Abandoned car has been sitting here for weeks not moving and unregistered,no
863,2476311,,2019-01-03T05:36:00,57,Damaged Container,ESD Complaint/Report,2019-03-01T00:00:00,Closed,32.69696,-117.109,9,37,Southeastern San Diego,,Mobile,,Trash can has no lead and trash tends to Fall out on to the street,no
864,2476312,,2019-01-03T05:58:00,0,Traffic Signal On Flash,TSW,2019-01-03T00:00:00,Closed,32.71459,-117.158,3,4,Downtown,,Mobile,,Lights flashing red for the past two days,no
865,2476313,,2019-01-03T06:01:00,6,Pothole,TSW,2019-01-09T00:00:00,Closed,32.87052,-117.222,1,99,University,,Web,,VÃƒÂ­a La Jolla Dr and La Jolla Billage Dr. Right where Villa La Jolla Dr and La Jolla Village is anther pothole and bump because of the clumped asphalt Its like going on a chariot bouncing everywhere. High traffic at all times.,no
866,2476314,,2019-01-03T06:08:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.82357,-117.261,1,10,La Jolla,,Web,,"Shame to see how many issues aka Jolla now has. Weeds, trash, homeless, streets tha have no solution to traffic , high cost of parking as well as impossible but streets like LA JOLLA RANCHO ROAD are an absolute shame. Speed bumps were placed there years ago, yet the road has never been fixed. Every year is in worse condition and running cars as we try to go home. It?s unbelievable that nice neighborhoods are now in such delapidation .",no
867,2476315,,2019-01-03T06:09:00,82,Homeless Encampment,ESD Complaint/Report,2019-03-26T00:00:00,Closed,32.72168,-117.076,4,11,Encanto Neighborhoods,,Phone,,,no
868,2476316,2470294,2019-01-03T06:32:00,0,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.76161,-117.147,3,42,Uptown,,Web,,"Vehicle parked here on December 20, 2018",no
869,2476317,,2019-01-03T06:36:00,0,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,33.04201,-117.054,5,31,Rancho Bernardo,,Phone,,missed ADA trash,no
870,2476318,,2019-01-03T06:38:00,7,Illegal Dumping,ESD Complaint/Report,2019-01-10T00:00:00,Closed,32.75012,-117.118,9,56,Mid-City:City Heights,,Mobile,,entertainment center left on side walk before Christmas,no
871,2476319,,2019-01-03T06:43:00,70,Street Sweeping,TSW,2019-03-14T00:00:00,Closed,32.55819,-117.041,8,33,San Ysidro,,Mobile,,"Dirt after rain, needs to be sweeped. Problematic slipping on gravel during braking",no
872,2476320,,2019-01-03T07:01:00,55,Scavenging,ESD Complaint/Report,2019-02-27T00:00:00,Closed,32.7826,-117.165,7,12,Linda Vista,,Mobile,,scavenging in trash and recycling bins.,no
873,2476321,,2019-01-03T07:06:00,25,Pothole,TSW,2019-01-28T00:00:00,Closed,32.80711,-117.213,2,6,Clairemont Mesa,,Mobile,,Series of deep potholes on North Morena Blvd just before the bridge crossing over Balboa,no
874,2476322,,2019-01-03T07:07:00,0,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.8371,-117.196,6,6,Clairemont Mesa,,Web,,Skipped our trash can. Collected neighbors on both sides a few feet away but not ours.,no
875,2476324,,2019-01-03T07:09:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.90915,-117.133,6,15,Mira Mesa,,Mobile,,,no
876,2476325,,2019-01-03T07:10:00,3,Pothole,TSW,2019-01-06T00:00:00,Closed,32.80312,-117.212,2,6,Clairemont Mesa,,Mobile,,Series of the potholes,no
877,2476326,,2019-01-03T07:11:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.69981,-117.137,8,37,Southeastern San Diego,,Web,,Just took one out of 8 containers,no
878,2476327,,2019-01-03T07:11:00,2,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.91018,-117.095,5,34,Scripps Miramar Ranch,,Phone,,Missed trash,no
879,2476328,,2019-01-03T07:12:00,103,Homeless Encampment,ESD Complaint/Report,2019-04-16T00:00:00,Closed,32.76293,-117.128,3,28,North Park,,Mobile,,Active camping,no
881,2476330,,2019-01-03T07:20:00,,Graffiti Removal,TSW,,Referred,32.76715,-117.06,9,38,College Area,MONTEZUMA NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,,no
882,2476331,,2019-01-03T07:23:00,4,Traffic Signal Light Out,TSW,2019-01-07T00:00:00,Closed,32.74991,-117.121,9,56,Mid-City:City Heights,,Mobile,,"Red light out on street light for Wabash Ave, crossing Lincoln, going south on wabash.",no
883,2476332,,2019-01-03T07:29:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.73806,-117.169,3,42,Uptown,,Mobile,,Missed collection,no
884,2476333,2471214,2019-01-03T07:31:00,20,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.81709,-117.176,6,6,Clairemont Mesa,,Mobile,,Graffiti on fence,no
885,2476334,,2019-01-03T07:32:00,7,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.71161,-117.099,4,11,Encanto Neighborhoods,,Mobile,,,no
886,2476336,,2019-01-03T07:35:00,1,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.98616,-117.161,5,13,Black Mountain Ranch,,Phone,,missed recycling,no
887,2476337,,2019-01-03T07:36:00,0,Traffic Signal On Flash,TSW,2019-01-03T00:00:00,Closed,32.70859,-117.073,4,11,Encanto Neighborhoods,,Phone,,ON FLASH,no
888,2476338,,2019-01-03T07:37:00,13,Homeless Encampment,ESD Complaint/Report,2019-01-16T00:00:00,Closed,32.58394,-117.073,8,25,Otay Mesa-Nestor,,Email,,,no
