service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent-yes_no
2475929,,,2019-01-02T12:52:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.82041,-117.19839,6,6,Clairemont Mesa,TECOLOTE CANYON NATURAL OS PARK,Web,,"This El Camino with an attached trailer including Jet Skis, has been parked near the corner of Berwick and Betty Hill for more than a month. The registration is expired.",
2475931,,40300093044,2019-01-02T12:54:00,398,CHANNEL CLOGGED,TSW,,In Process,32.719236,-117.094734,4,56,Mid-City:City Heights,,Mobile,,Storm drain channel blocked backs up and floods parking lot,
2475932,,,2019-01-02T12:55:00,21,Homeless Encampment,ESD Complaint/Report,2019-01-23T00:00:00,Closed,32.7585973,-117.1058158,9,58,Mid-City:Kensington-Talmadge,,Web,,"homeless encampment that has been set up within the alleyway next to a private residence.  They are cooking, it has been reported doing drugs and basically living in the area behind the fence next to unit 104.   there are children in the vicinity and this is a danger to them.",
2475934,,40300100493,2019-01-02T12:57:00,398,Street Light Out,TSW,,In Process,32.7823712,-117.0700734,7,20,Navajo,,Web,,LOCATION: ADOBE BLUFFS DR @ LA TRUCHA ST S/S SD. Concrete Pole.,
2475935,2438138,,2019-01-02T12:58:00,69,Container Left Out,ESD Complaint/Report,2019-03-12T00:00:00,Closed,32.71379,-117.159425,3,4,Downtown,,Mobile,,F6ix club 802 6 th Ave leaving trash containers out past allowed hours in the Gaslamp on 6 th and F northwest side,
2475936,,,2019-01-02T12:59:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.955966,-117.1398718,5,29,Rancho Penasquitos,,Web,,Missed recycle ben... picked up the house before and after.,
2475937,,,2019-01-02T12:59:00,2,72 Hour Violation,Parking,2019-01-04T00:00:00,Closed,32.85302,-117.21846,1,99,University,,Web,,This car has been parked on the street for several weeks without moving.  I believe it belongs to the couple living at 3146 Briand Avenue.  They have 4 to 5 cars and appear to be storing this one on the street.,
2475938,,,2019-01-02T12:59:00,105,Dead Animal,ESD Complaint/Report,2019-04-17T00:00:00,Closed,32.7630363,-117.072099,9,38,College Area,,Phone,,Dead animal in the street,
2475939,,,2019-01-02T13:00:00,33,Illegal Dumping,ESD Complaint/Report,2019-02-04T00:00:00,Closed,32.834809,-117.1897506,6,6,Clairemont Mesa,,Web,,Construction crews repairing drainage system west of boys & girls club swimming pool parking lot discarded three large straw wattle tubes across from 4664 Clairemont Mesa Blvd. off the sidewalk almost under bushes. They have become unusable as they are deteriorated and the straw is leaking. It has been a few months since the crews have finished work.,
2475940,,,2019-01-02T13:02:00,,Other,TSW,,Referred,32.802955,-117.120936,7,50,Kearny Mesa,,Mobile,This report has been referred to Water Repair (PUD) at water@sandiego.gov,Leaking water valve in street.,
2475941,,40300092989,2019-01-02T13:04:00,387,Remove/Spray Weeds,TSW,2020-01-24T00:00:00,Closed,32.70412762,-117.1500764,8,4,Downtown,,Phone,,States both west and east sides of the street  weeds growing,
2475942,,,2019-01-02T13:04:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.9331652,-117.089843,5,9,Miramar Ranch North,,Phone,,Missed Recycle there was no issue as stated in the note.,
2475943,,40300092966,2019-01-02T13:05:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.83164552,-117.188345,6,6,Clairemont Mesa,,Web,,"Potholes are again beginning to form where repair work has been completed previously. The asphalt is broken up into baseball size pieces and is washed away by rain or knocked loose by vehicles. The current repair area here is estimated as about 20' x20', just south of the intersection of Mt St Helens Drive and Mt St Helens Ct. near the center of the street.",
2475944,,,2019-01-02T13:06:00,13,Illegal Dumping,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.73063317,-117.1703192,3,42,Uptown,,Phone,,"excessive amount of human waste on sidewalk, customer requesting powerwashing.",
2475945,,40300093040,2019-01-02T13:07:00,185,Street Sweeping,TSW,2019-07-06T00:00:00,Closed,32.69272475,-117.0872745,4,11,Encanto Neighborhoods,,Phone,,REQUEST FOR STREET SWEEPING ON S 50TH UP TO 1346 S 50TH ST.,
2475946,,40300092967,2019-01-02T13:07:00,5,Evaluate Tree for Removal/Root Prune,TSW,2019-01-07T00:00:00,Closed,32.7829774,-117.0582384,7,20,Navajo,,Web,,"Approximately one year after new pipes were installed in the street by the city my plumbing began to become an issue. After many calls to clear the house mainline, it has become clear that the issue is at the new connection made by the city between the house pipes and the city pipes allowing roots to block the draining system.",
2475949,,,2019-01-02T13:10:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.9168385,-117.1559557,6,15,Mira Mesa,,Phone,,Missed Trash my street has been pick up,
2475950,,40300092995,2019-01-02T13:11:00,41,Engineering - Curb Evaluation,Traffic Engineering,2019-02-12T00:00:00,Closed,33.006783,-117.0750411,5,31,Rancho Bernardo,,Web,,Ladera Bernardo is the HOA. The Master is Bernardo Heights. We would like to investigate what the city code enforcement is on the red curbing within the community? The HOA Board wants to extend the red curbing on the curves for no parking and Fire lanes. How or is it enforceable? What are the requirements for red curbs in the private community?Please contact me at 760-918-8046 or cindy.o'connor@associa.usThank you for your time!Cindy O'ConnorAssistantAssocia PCM,
2475951,,,2019-01-02T13:12:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7181939,-117.141593,3,8,Greater Golden Hill,,Phone,,cardboard boxes and a mattress in alley,
2475952,,,2019-01-02T13:13:00,7,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.85206,-117.19368,1,99,University,,Web,,This vehicle has been parked on the street without moving for over 3 weeks. I have never seen the owner.,
2475953,,,2019-01-02T13:15:00,13,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.83843,-117.2013,6,6,Clairemont Mesa,,Web,,Toyota Tacoma unknown owner exceeding 72 hour parking rule,
2475954,,,2019-01-02T13:15:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.77139874,-117.1293837,3,19,Mission Valley,,Mobile,,Trailer left with trash along with transient motorhomes,
2475955,,,2019-01-02T13:15:00,5,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.82379,-117.17317,6,6,Clairemont Mesa,,Web,,the rust/bronze volkswagon has been abandoned at the bakewell st and charing pl intersection for months. the tags are expired.,
2475957,,,2019-01-02T13:16:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.83803,-117.27951,1,10,La Jolla,,Web,,Truck has been parked directly in front of my house for over 30 days.  Rain water collecting in back of truck in open containers.,
2475959,,,2019-01-02T13:17:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.77170321,-117.1294919,7,19,Mission Valley,,Mobile,,4 motor homes and suburban parked transients,
2475963,2420231,,2019-01-02T13:19:00,15,Homeless Encampment,ESD Complaint/Report,2019-01-17T00:00:00,Closed,32.7091411,-117.1534513,3,4,Downtown,,Mobile,,Active camp Eastside Park Boulevard between Jace Treat in case Street next to the trolley tracks across from the library,
2475964,,40300093002,2019-01-02T13:20:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.8151107,-117.2561525,1,10,La Jolla,,Web,,There is a large pothole that spans most of the road on the left turn from Calle Altura to Via Callado. This hole causes a significant dip in the road. It has been filled with dirt and pebbles but this is not a permanent or effective fix.,
2475965,,40300093001,2019-01-02T13:23:00,13,Palm Frond Cleanup,TSW,2019-01-15T00:00:00,Closed,32.7464266,-117.128486,3,28,North Park,,Web,,The City Palm Tree in front of 3744 Grim Ave keeps dumping its palm tree brown caps and fraun branches.,
2475967,,,2019-01-02T13:23:00,26,Illegal Dumping,ESD Complaint/Report,2019-01-28T00:00:00,Closed,32.935362,-117.0779832,5,9,Miramar Ranch North,,Mobile,,Twin mattress and box,
2475968,,,2019-01-02T13:23:00,27,Illegal Dumping,ESD Complaint/Report,2019-01-29T00:00:00,Closed,32.6975647,-117.0989212,4,37,Southeastern San Diego,,Phone,,trash bags and misc debris from alley row,
2475969,,,2019-01-02T13:29:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.904916,-117.1661568,6,15,Mira Mesa,,Phone,,customer is trying to replace container but needs it empty firs,
2475971,,,2019-01-02T13:32:00,15,Illegal Dumping,ESD Complaint/Report,2019-01-17T00:00:00,Closed,32.7477659,-117.2511232,2,23,Ocean Beach,,Web,,Someone left a mattress next to our dumpster. It?s been there for at least 2 weeks. It?s blocking our dumpster and going into the alley way.  Someone is sleeping there at night,
2475972,,,2019-01-02T13:33:00,2,Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.9687353,-117.0829708,5,3,Carmel Mountain Ranch,,Web,,Recycling truck team came to my street and picked up everyone's bins except mine.  Can they come back and pick up?,
2475974,,,2019-01-02T13:37:00,0,Other,TSW,2019-01-02T00:00:00,Closed,32.75494098,-117.2423444,2,17,Mission Bay Park,,Mobile,,A black/white Huskie and white big dog are roaming Robb field off leash w/out ownwr.White dog on leash of other dog owner looking for owner. Huskie still wandering around picnic area.,
2475975,,40300092968,2019-01-02T13:39:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.74736726,-117.1328101,3,28,North Park,,Mobile,,Trip hazard. Multiple in the cross walk,
2475977,,,2019-01-02T13:39:00,14,Scavenging,ESD Complaint/Report,2019-01-16T00:00:00,Closed,32.7411297,-117.1642728,3,42,Uptown,,Web,,homeless go through the blue cans and black dumping papers and trash on the sidewalk and street,
2475979,,40300093011,2019-01-02T13:42:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.68887664,-117.1202407,8,2,Barrio Logan,,Phone,,Lots of potholes 500 yards east of 3460 Main St. Contact is Joe at 619-865-5566,
2475980,,40300093070,2019-01-02T13:43:00,251,Other Right-of-Way Maintenance,TSW,2019-09-10T00:00:00,Closed,32.751893,-117.129804,3,28,North Park,,Mobile,,Debris left behind by city crews,
2475981,2475974,,2019-01-02T13:43:00,0,Other,TSW,2019-01-02T00:00:00,Closed,32.75496294,-117.242263,2,17,Mission Bay Park,,Mobile,,Owner just came for both dogs at Robb Field!!!,
2475982,,,2019-01-02T13:43:00,,Graffiti Removal,TSW,,Referred,32.71657072,-117.1296175,3,8,Greater Golden Hill,,Mobile,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,Graffiti on AT&T pedestal between the Alley and C St. on the west side on 30th St. approximately at 1048 30th.,
2475984,,40300093041,2019-01-02T13:44:00,0,Pothole,TSW,2019-01-02T00:00:00,Closed,32.68884504,-117.1202434,8,97,Military Facilities,,Phone,,Big pothole looks like it's turning into a sinkhole. Contact is Joe at 619-865-5566,
2475986,,,2019-01-02T13:46:00,,Graffiti Removal,TSW,,Referred,32.71664784,-117.1439556,3,8,Greater Golden Hill,,Mobile,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,,
2475987,2475986,,2019-01-02T13:46:00,,Graffiti Removal,TSW,,Referred,32.71662357,-117.1439414,3,8,Greater Golden Hill,,Mobile,,,
2475988,2471526,,2019-01-02T13:46:00,7,Container Left Out,ESD Complaint/Report,2019-01-09T00:00:00,Closed,32.7758167,-117.0645998,9,38,College Area,,Phone,,cans left out on the street,
2475989,,,2019-01-02T13:47:00,,Graffiti Removal,TSW,,Referred,32.71678082,-117.1436976,3,8,Greater Golden Hill,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,,
2475990,,40300093037,2019-01-02T13:48:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.7157185,-117.1561217,3,4,Downtown,,Phone,,N/W/C POT HOLE IN PED WALKING AREA SOMEONE FELL AND INJURED,
2475991,2408313,,2019-01-02T13:49:00,249,Pothole,TSW,2019-09-09T00:00:00,Closed,32.9159905,-117.1435302,6,15,Mira Mesa,,Web,,Multiple large potholing very busy traffic area located when turning  from Camino Ruiz onto New Salem Street. Unable to take photos due to heavy traffic area.,
2475993,2437973,,2019-01-02T13:50:00,16,Illegal Dumping,ESD Complaint/Report,2019-01-18T00:00:00,Closed,32.731528,-117.2517433,2,30,Peninsula,,Web,,Three bicycles were left in the back alley.,
2475994,,40300093038,2019-01-02T13:51:00,27,Paint Curb - Maintain,TSW,2019-01-29T00:00:00,Closed,32.772232,-117.195537,2,12,Linda Vista,,Mobile,,Faded red zone st corner of solar,
2475996,2475461,,2019-01-02T13:52:00,126,Street Light Out,TSW,2019-05-09T00:00:00,Closed,32.7977575,-117.151407,7,35,Serra Mesa,,Web,,Children's Way numerous street lights are out near Children's Hospital and crosswalk blinking lights not working either,
2475997,,40300093042,2019-01-02T13:52:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.82010175,-117.2209278,2,6,Clairemont Mesa,,Phone,,DEEP   POTHOLES,
2475998,,40300092969,2019-01-02T13:53:00,8,Sidewalk Repair Issue,TSW,2019-01-10T00:00:00,Closed,32.72999986,-117.1658777,3,42,Uptown,,Phone,,Sidewalk lifted and cracked,
2475999,,40300093012,2019-01-02T13:54:00,70,Street Light Out,TSW,2019-03-13T00:00:00,Closed,32.7982313,-117.1530531,7,35,Serra Mesa,,Web,,Street lights and cross walks lights out,
2476001,,40300093013,2019-01-02T13:55:00,43,Street Light Out,TSW,2019-02-14T00:00:00,Closed,32.7989113,-117.1510617,7,35,Serra Mesa,,Web,,Street lights and cross walks out,
2476002,2475971,,2019-01-02T13:55:00,15,Homeless Encampment,ESD Complaint/Report,2019-01-17T00:00:00,Closed,32.74786167,-117.2511367,2,23,Ocean Beach,,Mobile,,,
2476003,,,2019-01-02T13:55:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.9773342,-117.1305426,5,29,Rancho Penasquitos,,Phone,,Missed,
2476006,,,2019-01-02T13:58:00,76,Illegal Dumping from Vehicle,ESD Complaint/Report,2019-03-19T00:00:00,Closed,32.8213788,-117.1719584,6,6,Clairemont Mesa,,Web,,Large furniture items and shopping carts left in alley,
2476007,,,2019-01-02T14:01:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,33.0464547,-117.0628127,5,31,Rancho Bernardo,,Web,,Truck cleared one side of the street over five hours ago and never returned to do the other side of the street.,
2476009,,,2019-01-02T14:04:00,1,Out Late,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.9292393,-117.1539797,6,15,Mira Mesa,,Phone,,,
2476012,,,2019-01-02T14:06:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.9674,-117.09664,5,29,Rancho Penasquitos,,Web,,"This vehicle has been parked for many weeks in the same spot, appears to be abandoned; the front extends into the red curb zone.",
2476013,,,2019-01-02T14:06:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.95814,-117.142767,5,29,Rancho Penasquitos,,Phone,,container was to close to a vehicle,
2476014,,,2019-01-02T14:08:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,40.7547889,-73.9687656,,,,,Phone,,,
2476015,,,2019-01-02T14:08:00,2,Potential Missed Collection,ESD Complaint/Report,2019-01-04T00:00:00,Closed,32.9749611,-117.0856842,5,3,Carmel Mountain Ranch,,Phone,,,
2476017,,40300093043,2019-01-02T14:08:00,4,Pavement Repair Issue,TSW,2019-01-06T00:00:00,Closed,32.68185542,-117.0702543,4,44,Skyline-Paradise Hills,,Phone,,Road is bumpy after city repairs. Contact is Jesus at 619-479-3944,
2476019,,,2019-01-02T14:09:00,2,72 Hour Violation,Parking,2019-01-04T00:00:00,Closed,32.73624,-117.07866,4,57,Mid-City:Eastern Area,,Web,,Has been parking in front of 5428 Krenning St for over a month. No flat tires. Car is in good condition,
2476020,2475971,,2019-01-02T14:10:00,15,Illegal Dumping,ESD Complaint/Report,2019-01-17T00:00:00,Closed,32.7477659,-117.2511232,2,23,Ocean Beach,,Mobile,,Mattress blocking the dumpster in the alley and a homeless person has been sleeping on it for 2 weeks,
2476022,,,2019-01-02T14:11:00,6,Homeless Encampment,ESD Complaint/Report,2019-01-08T00:00:00,Closed,42.3327915,-83.2491371,,,,,Phone,,Homeless encampment behind address,
2476023,,,2019-01-02T14:11:00,,OTHER,TSW,,Referred,32.84344491,-117.1961923,6,6,Clairemont Mesa,,Mobile,This report has been referred to Police CRO ? Northern at sdpdnorthern@pd.sandiego.gov,,
2476024,,,2019-01-02T14:12:00,,Traffic Sign - Maintain,TSW,,Referred,32.71152256,-117.1546714,3,4,Downtown,,Phone,This report has been referred to AT&T Fix It at attfixit@amcustomercare.att-mail.com,AT & T  PEDESTAL READY TO FALL...BOLTS ARE RUSTED AT THE BOTTOM... SOUTH WEST CORNER OF 11TH & MARKET,
2476025,,,2019-01-02T14:13:00,13,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.54538,-117.05021,8,33,San Ysidro,CORAL GATE NP,Web,,This Hearse has been parked in front of my house for 2 wks now.  Has not been moved at all.,
2476026,,,2019-01-02T14:13:00,15,72 Hour Violation,Parking,2019-01-17T00:00:00,Closed,32.69418,-117.06581,4,11,Encanto Neighborhoods,,Web,,parking over 72 hours. I thhink the car is disabled  and they are using street surface as storage,
2476028,,40300092992,2019-01-02T14:14:00,7,Pavement Repair Issue,TSW,2019-01-09T00:00:00,Closed,32.89905,-117.2231541,1,40,Torrey Pines,,Web,,Potholes everywhere and clumps of asphalt that even throw cars off the street. It?s a very high traffic area and many sections of Sorrento and Roselle are in terrible shape. I?ve been going twice a day for 3.5 years and nothing is ever done to improve it.,
2476030,,,2019-01-02T14:15:00,398,Parking Zone Violation,Parking,,New,32.9674,-117.09664,5,29,Rancho Penasquitos,,Web,,"This vehicle has been parking along this curb for more than a month. Most of the time it extends into the red curb zone, and/or is parked far from the curb which obstructs view of drivers turning right from the alley (Caminito Anzio) to Via Rimini.",
2476035,,,2019-01-02T14:19:00,22,Graffiti Removal,TSW,2019-01-24T00:00:00,Closed,32.72494631,-117.0955267,4,56,Mid-City:City Heights,,Web,,Gang tags on eastern metal guard rail of Fairmount Ave overpass above Oak Creek.,
2476036,,,2019-01-02T14:20:00,0,Street Light Out,TSW,2019-01-02T00:00:00,Closed,32.5692429,-117.0360778,8,26,Otay Mesa,,Web,,"Hello, the pole light outside of 4549 Pacific Riviera Way has an issue with pigeons which is causing frequent build-up of poop issues on the street and pole. The HOA is requesting that the City install spikes to at least this light in the community or confirmation if the City will allow the HOA to install the spikes on the poles. The Community Manager Elle Alan may be reached at 858-349-6491",
